SessionID,Timestamp,UserID,Phase,TrialID,StudyStepIndex,SceneName,Staircase,Answer
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,0,9,indoor_syns_scene01,"StartHigh",35
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,1,7,indoor_syns_scene02,"StartHigh",38
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,2,5,indoor_syns_scene03,"StartHigh",38
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,3,3,indoor_syns_scene04,"StartHigh",35
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,4,1,indoor_syns_scene05,"StartHigh",34
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,5,2,indoor_syns_scene06,"StartHigh",36
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,6,4,indoor_syns_scene07,"StartHigh",36
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,7,6,indoor_syns_scene08,"StartHigh",35
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,8,8,indoor_syns_scene09,"StartHigh",36
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,9,10,outdoor_syns_scene01,"StartHigh",39
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,10,12,outdoor_syns_scene02,"StartHigh",39
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,11,14,outdoor_syns_scene03,"StartHigh",39
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,12,16,outdoor_syns_scene04,"StartHigh",38
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,13,18,outdoor_syns_scene05,"StartHigh",38
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,14,19,outdoor_syns_scene06,"StartHigh",39
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,15,17,outdoor_syns_scene07,"StartHigh",39
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,16,15,outdoor_syns_scene08,"StartHigh",39
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,17,13,outdoor_syns_scene09,"StartHigh",39
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,18,11,outdoor_syns_scene10,"StartHigh",38
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,0,13,indoor_syns_scene01,"StartLow",1
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,1,11,indoor_syns_scene02,"StartLow",3
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,2,9,indoor_syns_scene03,"StartLow",2
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,3,7,indoor_syns_scene04,"StartLow",0
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,4,5,indoor_syns_scene05,"StartLow",2
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,5,3,indoor_syns_scene06,"StartLow",1
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,6,1,indoor_syns_scene07,"StartLow",5
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,7,2,indoor_syns_scene08,"StartLow",4
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,8,4,indoor_syns_scene09,"StartLow",8
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,9,6,outdoor_syns_scene01,"StartLow",0
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,10,8,outdoor_syns_scene02,"StartLow",0
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,11,10,outdoor_syns_scene03,"StartLow",1
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,12,12,outdoor_syns_scene04,"StartLow",0
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,13,14,outdoor_syns_scene05,"StartLow",4
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,14,16,outdoor_syns_scene06,"StartLow",0
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,15,18,outdoor_syns_scene07,"StartLow",1
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,16,19,outdoor_syns_scene08,"StartLow",2
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,17,17,outdoor_syns_scene09,"StartLow",0
4-session-2022-05-17-16-08-12.csv,2022-05-17-16-25-07,4,Testing,18,15,outdoor_syns_scene10,"StartLow",4
